0	36.074333	36.074077	36.074333	36.074333	36.074333	36.074333
0.501002	36.091998	36.091742	36.091998	36.091998	36.091998	36.091998
1.002004	36.145771	36.145519	36.145771	36.145771	36.145771	36.145771
1.503006	36.23808	36.237836	36.23808	36.23808	36.23808	36.23808
2.004008	36.373293	36.373061	36.373293	36.373293	36.373293	36.373293
2.50501	36.55829	36.558075	36.55829	36.55829	36.55829	36.55829
3.006012	36.803457	36.803263	36.803457	36.803457	36.803457	36.803457
3.507014	37.12443	37.12426	37.12443	37.12443	37.12443	37.12443
4.008016	37.545258	37.545116	37.545258	37.545258	37.545258	37.545258
4.509018	38.104594	38.104482	38.104594	38.104594	38.104594	38.104594
5.01002	38.869169	38.869089	38.869169	38.869169	38.869169	38.869169
5.511022	39.968383	39.968333	39.968383	39.968383	39.968383	39.968383
6.012024	41.709967	41.709944	41.709967	41.709968	41.709968	41.709968
6.5130261	45.240734	45.240729	45.240735	45.240735	45.240735	45.240735
7.0140281	49.373764	49.373764	49.373764	49.373763	49.373763	49.373763
7.5150301	42.540519	42.540509	42.540519	42.540519	42.540519	42.540519
8.0160321	39.961517	39.961476	39.961517	39.961517	39.961517	39.961517
8.5170341	38.401066	38.400976	38.401066	38.401066	38.401066	38.401066
9.0180361	37.359426	37.359278	37.359426	37.359426	37.359426	37.359426
9.5190381	36.659681	36.659472	36.659681	36.659681	36.659681	36.659681
10.02004	36.214289	36.21403	36.214289	36.214289	36.214289	36.214289
10.521042	35.969887	35.969596	35.969887	35.969887	35.969887	35.969887
11.022044	35.890917	35.890617	35.890917	35.890917	35.890917	35.890917
11.523046	35.95491	35.954621	35.95491	35.95491	35.95491	35.95491
12.024048	36.151765	36.151507	36.151765	36.151765	36.151765	36.151765
12.52505	36.485195	36.484982	36.485195	36.485195	36.485195	36.485195
13.026052	36.977165	36.977005	36.977165	36.977165	36.977165	36.977165
13.527054	37.679129	37.679025	37.679129	37.679129	37.679129	37.679129
14.028056	38.701926	38.701872	38.701926	38.701926	38.701926	38.701926
14.529058	40.312081	40.312066	40.312081	40.312081	40.312081	40.312081
15.03006	43.409773	43.409776	43.409773	43.409773	43.409773	43.409773
15.531062	49.764508	49.764479	49.764508	49.764509	49.764509	49.764508
16.032064	42.141992	42.141914	42.141992	42.141993	42.141993	42.141992
16.533066	39.77478	39.774656	39.77478	39.77478	39.77478	39.77478
17.034068	38.94446	38.944342	38.94446	38.94446	38.94446	38.94446
17.53507	39.260219	39.260176	39.260219	39.260219	39.260219	39.260219
18.036072	40.856223	40.856268	40.856223	40.856223	40.856223	40.856223
18.537074	45.230373	45.230432	45.230372	45.230373	45.230373	45.230373
19.038076	44.935568	44.935625	44.935568	44.935568	44.935568	44.935568
19.539078	40.469905	40.469815	40.469905	40.469905	40.469905	40.469905
20.04008	38.448467	38.448169	38.448467	38.448467	38.448467	38.448467
20.541082	37.259941	37.259406	37.259941	37.259941	37.259941	37.259941
