0	36.074333	35.992037	34.683418	36.317333	21.489538	64.552425
0.501002	36.091998	36.010748	34.855148	36.295193	21.602833	64.767649
1.002004	36.145771	36.066723	35.049444	36.31242	21.720935	64.988445
1.503006	36.23808	36.162378	35.271121	36.371673	21.844207	65.215108
2.004008	36.373293	36.302068	35.526528	36.477468	21.97305	65.447953
2.50501	36.55829	36.492651	35.824223	36.636771	22.107912	65.687317
3.006012	36.803457	36.744473	36.176044	36.860011	22.249293	65.933553
3.507014	37.12443	37.073093	36.598908	37.162833	22.397751	66.18703
4.008016	37.545258	37.502428	37.118024	37.569253	22.553918	66.448126
4.509018	38.104594	38.0709	37.773132	38.117827	22.718508	66.71722
5.01002	38.869169	38.844874	38.632106	38.875099	22.892334	66.994667
5.511022	39.968383	39.953175	39.826009	39.970126	23.076328	67.280778
6.012024	41.709967	41.702702	41.667169	41.710079	23.271564	67.575772
6.5130261	45.240734	45.239136	45.333476	45.240981	23.479293	67.879709
7.0140281	49.373764	49.374161	49.203338	49.373383	23.700981	68.192392
7.5150301	42.540519	42.537868	42.628093	42.540005	23.938365	68.51321
8.0160321	39.961517	39.949735	40.127386	39.957695	24.193524	68.840924
8.5170341	38.401066	38.374056	38.616321	38.390158	24.468982	69.173344
9.0180361	37.359426	37.312473	37.603922	37.337587	24.767846	69.506906
9.5190381	36.659681	36.590741	36.91671	36.624189	25.094005	69.836127
10.02004	36.214289	36.124542	36.471154	36.164452	25.45242	70.15302
10.521042	35.969887	35.863332	36.218482	35.907272	25.849575	70.446653
11.022044	35.890917	35.773342	36.127331	35.81894	26.294169	70.703258
11.523046	35.95491	35.832782	36.178275	35.878108	26.798271	70.907491
12.024048	36.151765	36.031421	36.362904	36.075092	27.379313	71.045367
12.52505	36.485195	36.372404	36.685435	36.413486	28.063798	71.108855
13.026052	36.977165	36.876964	37.167425	36.914776	28.894816	71.101512
13.527054	37.679129	37.595776	37.859136	37.629656	29.949227	71.046073
14.028056	38.701926	38.638814	38.869126	38.667879	31.384607	71.00607
14.529058	40.312081	40.271481	40.458587	40.294339	33.612568	71.214772
15.03006	43.409773	43.392451	43.503569	43.406306	38.582889	74.517351
15.531062	49.764508	49.761556	50.11844	49.776156	37.936941	66.814925
16.032064	42.141992	42.152286	42.339859	42.154805	33.645684	67.685794
16.533066	39.77478	39.783811	39.92088	39.779484	32.067106	67.37956
17.034068	38.94446	38.941502	39.052078	38.937984	31.950462	66.634124
17.53507	39.260219	39.246681	39.33175	39.250616	33.50817	65.213158
