0	36.074333	36.061479	36.074475	36.074333	35.016123	47.198578
0.501002	36.091998	36.079338	36.091761	36.091999	35.12979	47.284203
1.002004	36.145771	36.133525	36.145313	36.145774	35.264211	47.363486
1.503006	36.23808	36.22646	36.237507	36.238085	35.423755	47.433437
2.004008	36.373293	36.362505	36.372676	36.3733	35.614275	47.490755
2.50501	36.55829	36.548528	36.557677	36.558297	35.843793	47.532194
3.006012	36.803457	36.794898	36.802881	36.803464	36.12358	47.555214
3.507014	37.12443	37.117225	37.123912	37.124435	36.469978	47.55903
4.008016	37.545258	37.539519	37.544816	37.545262	36.907591	47.546299
4.509018	38.104594	38.100372	38.104238	38.104596	37.47537	47.526168
5.01002	38.869169	38.866433	38.868909	38.86917	38.23947	47.520987
5.511022	39.968383	39.966977	39.968226	39.968384	39.325006	47.585803
6.012024	41.709967	41.709573	41.70992	41.709968	41.016756	47.886927
6.5130261	45.240734	45.240831	45.240835	45.240735	44.265566	49.262422
7.0140281	49.373764	49.373619	49.373578	49.373763	49.069652	50.138276
7.5150301	42.540519	42.539205	42.540608	42.540519	42.499191	43.944803
8.0160321	39.961517	39.95806	39.961672	39.961517	39.981012	44.079935
8.5170341	38.401066	38.394648	38.401246	38.401066	38.564175	44.086645
9.0180361	37.359426	37.349628	37.359603	37.359427	37.707084	43.953233
9.5190381	36.659681	36.646637	36.659834	36.659684	37.208012	43.748307
10.02004	36.214289	36.198678	36.214409	36.214297	36.961559	43.504356
10.521042	35.969887	35.952756	35.969973	35.9699	36.903703	43.237741
11.022044	35.890917	35.873452	35.890976	35.890937	36.994834	42.957552
11.523046	35.95491	35.938239	35.954951	35.954936	37.212846	42.669408
12.024048	36.151765	36.136845	36.1518	36.151797	37.54988	42.377493
12.52505	36.485195	36.472756	36.485231	36.485231	38.011554	42.086413
13.026052	36.977165	36.967703	36.977208	36.977202	38.619261	41.804592
13.527054	37.679129	37.672889	37.679182	37.679163	39.418039	41.554081
14.028056	38.701926	38.698874	38.701987	38.701953	40.497727	41.406689
14.529058	40.312081	40.311845	40.312144	40.312097	42.055399	41.645744
15.03006	43.409773	43.411596	43.409816	43.409777	44.630421	43.579812
15.531062	49.764508	49.762893	49.764724	49.764477	49.132939	49.988138
16.032064	42.141992	42.141771	42.142063	42.14196	45.04772	43.262715
16.533066	39.77478	39.771713	39.774795	39.774746	42.172466	41.542764
17.034068	38.94446	38.938837	38.944435	38.944437	40.603767	40.714297
17.53507	39.260219	39.254557	39.260183	39.26021	40.058236	40.35387
18.036072	40.856223	40.852803	40.856205	40.856222	41.389571	41.034671
18.537074	45.230373	45.229191	45.230399	45.230372	41.687088	45.3821
19.038076	44.935568	44.936785	44.935539	44.935569	39.059703	46.145971
19.539078	40.469905	40.47002	40.469917	40.469906	37.70858	42.668953
20.04008	38.448467	38.445967	38.448492	38.448475	36.949104	41.367198
20.541082	37.259941	37.25376	37.259968	37.259962	36.481233	40.634148
21.042084	36.52661	36.516538	36.526635	36.526649	36.198264	40.135974
21.543086	36.100201	36.086864	36.100219	36.100257	36.057412	39.762211
22.044088	35.907864	35.892501	35.907871	35.907934	36.041512	39.46901
22.54509	35.910779	35.894916	35.910771	35.910858	36.146821	39.239855
23.046092	36.091053	36.076192	36.091024	36.091133	36.379696	39.074318
23.547094	36.448982	36.436367	36.448927	36.449055	36.757756	38.987418
24.048096	37.006903	36.997375	37.006815	37.006964	37.315617	39.017339
24.549098	37.82268	37.816602	37.822554	37.822724	38.119457	39.24701
25.0501	39.028391	39.025621	39.028226	39.028417	39.306093	39.858177
25.551102	40.96366	40.963545	40.963466	40.963668	41.213894	41.284606
26.052104	44.833787	44.834945	44.833668	44.833783	44.995439	44.865336
26.553106	45.177191	45.177953	45.176897	45.177186	45.362124	45.203906
27.054108	41.041624	41.043272	41.041262	41.041619	41.300466	41.272634
27.55511	39.447913	39.452639	39.447586	39.447915	39.740288	39.808463
28.056112	40.024641	40.037379	40.024435	40.024643	40.26146	40.155119
28.557114	43.652506	43.649083	43.652432	43.652497	43.796971	43.718625
29.058116	40.020526	40.02176	40.019668	40.020498	41.228241	40.737371
29.559118	37.547218	37.535257	37.546442	37.54722	38.44564	38.917663
30.06012	36.271783	36.242975	36.271093	36.271816	36.993769	38.098588
30.561122	35.525202	35.480588	35.524614	35.525262	36.117801	37.636306
31.062124	35.088616	35.031235	35.088146	35.088693	35.565601	37.346951
31.563126	34.876148	34.810565	34.875803	34.876231	35.236807	37.167652
32.064128	34.853824	34.785744	34.853596	34.853899	35.089666	37.079274
32.56513	35.017082	34.952811	35.01695	35.017139	35.113674	37.087279
33.066132	35.390024	35.335777	35.389953	35.390059	35.325283	37.222782
33.567134	36.044472	36.005463	36.044414	36.044487	35.781852	37.563216
34.068136	37.168814	37.147751	37.168702	37.168817	36.638203	38.305696
34.569138	39.348449	39.342528	39.348213	39.348449	38.388792	40.068634
35.07014	43.34393	43.352315	43.344101	43.343912	42.602687	43.583746
35.571142	39.790562	39.781834	39.790562	39.79056	39.682255	39.800045
36.072144	40.760558	40.765236	40.760692	40.760562	40.66748	40.767691
36.573146	42.401191	42.397232	42.401289	42.401202	42.555072	42.408344
37.074148	38.557319	38.521682	38.557448	38.557344	38.689785	38.773789
37.57515	36.804197	36.673176	36.804115	36.804161	36.940556	37.300659
38.076152	36.394905	36.18856	36.394272	36.394806	36.588295	36.999753
38.577154	37.189095	37.040198	37.187356	37.189018	37.413284	37.64452
39.078156	39.712394	39.937058	39.709654	39.712392	39.839709	39.867075
39.579158	42.675167	42.331242	42.669824	42.675164	43.020975	42.720756
40.08016	39.076119	37.436568	39.080437	39.075735	38.309152	39.618986
40.581162	35.958319	35.121426	35.956252	35.958234	36.433064	35.976577
41.082164	34.430862	33.79375	34.423499	34.429552	34.645467	34.637974
41.583166	33.789786	33.070056	33.78044	33.787088	34.054833	34.079876
42.084168	33.946581	32.941492	33.940233	33.94451	34.186779	34.082472
42.58517	35.356083	33.739676	35.355724	35.35524	35.177186	35.380013
43.086172	38.822019	37.013092	38.646015	38.936224	37.905291	41.261123
43.587174	38.464529	37.340471	38.229125	38.459387	39.678375	38.878959
44.088176	37.763542	32.2457	36.239172	35.646357	36.919316	37.88612
44.589178	34.211793	30.238422	34.010463	34.194142	34.974347	34.271486
45.09018	36.992838	29.266255	35.861254	34.19578	37.365081	34.163464
45.591182	35.180091	28.788773	36.700073	35.529809	37.053848	35.333682
46.092184	36.999964	28.576284	32.584913	32.375702	32.597641	32.142574
46.593186	32.216972	28.517475	30.379464	31.179426	35.082287	31.155813
47.094188	32.535541	28.553845	31.629407	31.298452	28.870626	29.676122
47.59519	31.795893	28.652564	27.972178	33.089141	27.274875	28.964127
48.096192	24.903472	28.794338	25.757131	25.203596	26.213942	26.403224
48.597194	26.575992	28.967591	26.713343	26.576792	26.493334	26.511703
49.098196	27.428054	29.165471	27.472911	27.434786	27.333316	27.429607
49.599198	28.062229	29.384231	28.080954	28.067987	28.391132	28.25841
50.1002	28.594511	29.622323	28.6028	28.598248	29.630897	28.908559
50.601202	29.072397	29.87994	29.075754	29.074604	31.195929	29.43357
51.102204	29.522019	30.158839	29.522958	29.523232	33.462076	29.883707
51.603206	29.961092	30.462425	29.961017	29.961684	37.717955	30.295094
52.104208	30.40415	30.796128	30.403984	30.404355	39.949725	30.69451
52.60521	30.865565	31.168211	30.865993	30.865532	35.552333	31.104354
53.106212	31.362279	31.591358	31.363853	31.362105	34.039223	31.546931
53.607214	31.917659	32.085894	31.920843	31.917414	33.49783	32.049368
54.108216	32.568989	32.686885	32.574203	32.568732	33.494006	32.651904
54.609218	33.385859	33.462296	33.393561	33.385648	33.89955	33.42708
55.11022	34.528396	34.571085	34.539321	34.528295	34.763472	34.53931
55.611222	36.522149	36.538201	36.538323	36.522146	36.492241	36.522269
56.112224	43.823622	43.822672	43.887472	43.819798	42.677457	43.919964
56.613226	39.905872	39.907043	39.918891	39.906056	39.706655	39.917799
57.114228	46.857217	46.857751	46.680023	46.862178	44.271732	47.276505
57.61523	38.52439	38.525492	38.52394	38.52439	38.550411	38.524378
58.116232	39.796707	39.796938	39.794095	39.796672	39.825213	39.792839
58.617234	43.845916	43.847364	43.845773	43.845917	43.831263	43.846009
59.118236	38.818049	38.818118	38.817554	38.818127	38.813211	38.835102
59.619238	37.824496	37.829074	37.824515	37.824541	37.897312	37.850996
60.12024	39.656229	39.659132	39.656438	39.656191	39.770535	39.667022
60.621242	41.289475	41.291398	41.289511	41.289475	41.299454	41.289506
61.122244	40.418637	40.436383	40.418734	40.418545	40.342376	40.437563
61.623246	39.563887	39.549919	39.563895	39.563887	39.554491	39.563893
62.124248	37.480383	37.458453	37.480527	37.480393	37.344136	37.479552
62.625251	36.80061	36.763399	36.800752	36.800649	36.68338	36.795529
63.126253	36.927122	36.883997	36.927231	36.927167	36.827439	36.918881
63.627255	37.639603	37.607849	37.639671	37.639634	37.558888	37.631503
64.128257	38.947256	38.940508	38.947282	38.947268	38.912579	38.943165
64.629259	40.837997	40.846681	40.837997	40.837997	40.838526	40.837996
65.130261	41.40597	41.41153	41.405987	41.405982	41.126926	41.406772
65.631263	40.138611	40.065367	40.138612	40.138617	39.880156	40.150067
66.132265	40.22055	40.03055	40.220532	40.220549	40.05158	40.227255
66.633267	41.18368	41.318113	41.183679	41.18368	41.177816	41.183686
67.134269	40.530867	40.798116	40.530855	40.530866	40.516675	40.535459
67.635271	38.958378	38.964998	38.958332	38.958378	38.743872	38.968373
68.136273	37.695749	37.579975	37.695694	37.695748	37.429765	37.710517
68.637275	36.785769	36.610836	36.785724	36.785764	36.691511	36.80473
69.138277	36.137572	35.911546	36.137547	36.137562	36.634412	36.159668
69.639279	35.693411	35.394986	35.693409	35.693394	37.612471	35.717213
70.140281	35.428118	35.010972	35.428138	35.428098	40.294974	35.45195
70.641283	35.342503	34.729067	35.342535	35.342483	43.288241	35.364491
71.142285	35.461085	34.529795	35.461114	35.461072	40.084068	35.479159
71.643287	35.822561	34.400168	35.822581	35.822559	38.299139	35.834539
72.144289	36.411174	34.331308	36.411229	36.411179	37.409727	36.415696
72.645291	36.922311	34.317134	36.92253	36.922311	36.968255	36.922346
73.146293	36.790982	34.353626	36.791336	36.790992	36.792467	36.793203
73.647295	36.197694	34.438416	36.19799	36.197714	36.781171	36.201967
74.148297	35.691912	34.57059	35.69211	35.69193	36.847123	35.695897
74.649299	35.429231	34.750643	35.429358	35.429243	36.896576	35.432229
75.150301	35.378751	34.980549	35.378829	35.378763	36.861386	35.380826
75.651303	35.49215	35.263947	35.492192	35.492169	36.758307	35.493566
76.152305	35.737752	35.606418	35.737767	35.737779	36.679895	35.738788
76.653307	36.099808	36.015797	36.099808	36.099838	36.717985	36.100672
77.154309	36.573024	36.502213	36.573028	36.573049	36.921403	36.573797
77.655311	37.155791	37.076839	37.155816	37.155804	37.304954	37.156393
78.156313	37.836808	37.745782	37.836855	37.83681	37.864299	37.837076
78.657315	38.562492	38.487964	38.562506	38.562492	38.558876	38.562498
79.158317	39.183113	39.192544	39.183023	39.183112	39.222246	39.183181
79.659319	39.462679	39.579739	39.462611	39.462679	39.480455	39.462682
80.160321	39.279028	39.401547	39.279122	39.279024	39.191522	39.27906
80.661323	38.831471	38.885581	38.83151	38.831455	38.804165	38.832221
81.162325	38.4392	38.455889	38.438958	38.439179	38.60677	38.442777
81.663327	38.233376	38.240884	38.232883	38.233385	38.471929	38.238854
82.164329	38.091139	38.067642	38.090748	38.091161	38.215495	38.09395
82.665331	37.805266	37.75194	37.80531	37.805267	37.814825	37.805344
83.166333	37.345449	37.296006	37.345849	37.345466	37.351792	37.34624
83.667335	36.833748	36.802541	36.834243	36.83381	36.906589	36.835193
84.168337	36.376479	36.355799	36.376904	36.376562	36.527941	36.375726
84.669339	36.02328	36.001832	36.023571	36.023335	36.244678	36.017647
85.170341	35.792423	35.765705	35.792574	35.79241	36.081755	35.780751
85.671343	35.690738	35.664641	35.690764	35.690639	36.075265	35.673703
86.172345	35.720587	35.712181	35.720512	35.720409	36.296475	35.700562
86.673347	35.878941	35.915001	35.878799	35.878718	36.920163	35.859472
87.174349	36.15064	36.261667	36.150475	36.150424	38.488065	36.135424
87.675351	36.495188	36.699594	36.495054	36.495032	41.213883	36.486552
88.176353	36.82941	37.103098	36.829359	36.829345	37.858394	36.826757
88.677355	37.027289	37.28189	37.027331	37.027286	36.99716	37.027205
89.178357	36.979568	37.115739	36.979643	36.979543	37.362606	36.979322
89.679359	36.685043	36.681563	36.685066	36.684919	37.788386	36.685695
90.180361	36.243425	36.14703	36.243359	36.243178	37.727697	36.247789
90.681363	35.762823	35.628378	35.762676	35.762461	37.174677	35.772377
