0	0.0022812966	0.038556916	0.0067360778	0.4042984	0.7894281
0.501002	0.0022511834	0.034269367	0.0056299289	0.40145089	0.79451547
1.002004	0.0021869159	0.030330716	0.0046104722	0.39907395	0.7979543
1.503006	0.0020890061	0.0266835	0.003686561	0.39720296	0.79962925
2.004008	0.0019581535	0.023279844	0.0028640661	0.39590153	0.79934091
2.50501	0.001795446	0.020079349	0.0021467282	0.39526951	0.79678309
3.006012	0.0016026754	0.017047672	0.001536649	0.39545646	0.79150432
3.507014	0.001382825	0.014155693	0.0010344473	0.39668432	0.78284299
4.008016	0.0011407669	0.01137918	0.00063908602	0.39928718	0.76981408
4.509018	0.00088423733	0.0086987422	0.00034729608	0.40378559	0.75089702
5.01002	0.0006250603	0.0060990156	0.00015255788	0.41104134	0.723594
5.511022	0.00038050228	0.0035621787	4.3591691e-05	0.42263545	0.68334999
6.012024	0.00017418593	0.0010261049	2.672243e-06	0.44206228	0.62013484
6.5130261	3.533693e-05	0.0020499655	5.4400626e-06	0.48101432	0.5004113
7.0140281	8.0386594e-06	0.003451745	7.7146803e-06	0.51996811	0.3811463
7.5150301	6.2332393e-05	0.002058594	1.210061e-05	0.43728085	0.61054005
8.0160321	0.00029484	0.0041507116	9.5632712e-05	0.39457945	0.72268044
8.5170341	0.0007033564	0.005605462	0.0002840459	0.3628046	0.80133917
9.0180361	0.0012567823	0.0065444169	0.00058455924	0.33703889	0.8604918
9.5190381	0.0018805422	0.0070112348	0.00096814395	0.31548763	0.9049846
10.02004	0.0024782307	0.007092933	0.0013761783	0.29717189	0.9371641
10.521042	0.0029623383	0.006911214	0.0017407626	0.28135511	0.95848971
11.022044	0.0032759008	0.0065870178	0.0020054495	0.26738652	0.9699485
11.523046	0.0033966856	0.0062123855	0.0021360589	0.25467004	0.97212264
12.024048	0.003328849	0.0058403567	0.0021208649	0.24265626	0.96519772
12.52505	0.0030914277	0.0054882551	0.0019654206	0.23081683	0.94897833
13.026052	0.0027098249	0.0051453297	0.0016872256	0.21857676	0.92284919
13.527054	0.0022122027	0.0047773459	0.0013130095	0.20515077	0.88555506
14.028056	0.0016307097	0.0043201973	0.00087971845	0.18906859	0.83469088
14.529058	0.0010071442	0.0036342884	0.00044012341	0.1661912	0.76658636
15.03006	0.00039903639	0.0021606994	7.9865987e-05	0.1111935	0.71660308
15.531062	5.9319231e-05	0.0071121407	0.00023406741	0.23767073	0.34262203
16.032064	0.00024425355	0.0046952298	0.00030403256	0.20161145	0.60613655
16.533066	0.00022703761	0.0036731727	0.00011826894	0.19378296	0.69402721
17.034068	7.596935e-05	0.002763372	0.00016628154	0.17958905	0.71100391
17.53507	0.0003448465	0.0018219728	0.00024461293	0.14651088	0.66104924
18.036072	0.00031634611	0.00073663507	6.599893e-05	0.04469692	0.5022391
18.537074	4.6573082e-05	0.0011385913	0.00016323534	0.19376456	0.36874075
19.038076	7.3911768e-05	0.0012232904	0.0014622982	0.27565636	0.48453239
19.539078	0.00023343217	0.00079103554	0.0012637529	0.24215588	0.67844126
20.04008	0.00012731737	0.0022227053	0.0010010711	0.23353813	0.76951156
20.541082	0.00026806257	0.003516997	0.00048621442	0.23225361	0.82048476
21.042084	0.00090953447	0.0046525225	0.00022102851	0.23496638	0.84930828
21.543086	0.0016932265	0.0055951061	0.00099599517	0.24056596	0.86294344
22.044088	0.002484016	0.0063516764	0.0017027362	0.24853278	0.86477437
22.54509	0.0031479961	0.006970622	0.0022309032	0.25858163	0.85670949
23.046092	0.0035767987	0.007522706	0.0025153454	0.27059371	0.83981052
23.547094	0.0036994566	0.0080782951	0.0025382486	0.28464144	0.8144238
24.048096	0.0034853536	0.0086879853	0.0023201628	0.30107103	0.7800619
24.549098	0.0029467157	0.0093637415	0.0019078497	0.32068555	0.73498591
25.0501	0.0021528552	0.010042084	0.0013643744	0.34520711	0.67505682
25.551102	0.0012795478	0.010427689	0.00076314777	0.3787466	0.5900117
26.052104	0.00071316295	0.0080791898	0.00018129858	0.43409344	0.44745573
26.553106	0.00042290594	0.0089380275	9.5883848e-05	0.43946801	0.43127176
27.054108	0.0037374715	0.014136909	0.00035402046	0.38348142	0.56986656
27.55511	0.019420974	0.014811422	0.00024479472	0.35837523	0.62749996
28.056112	0.069352923	0.010776216	1.3509092e-05	0.36670791	0.59839251
28.557114	0.1702169	0.00020391791	4.3326139e-06	0.41782163	0.46039974
29.058116	0.11407073	0.034885181	0.00087681149	0.36254935	0.58733254
29.559118	0.07114023	0.037639514	0.0010942726	0.3170679	0.68592103
30.06012	0.050408356	0.038967183	0.00080121825	0.28843332	0.73899544
30.561122	0.039218813	0.039047082	0.00015292637	0.26762383	0.76914339
31.062124	0.033148336	0.038014779	0.00069843329	0.25128385	0.78457455
31.563126	0.030466141	0.036290678	0.0015962777	0.23794868	0.78866141
32.064128	0.030505461	0.034488428	0.0023858652	0.22691522	0.78277054
32.56513	0.033177088	0.033332818	0.0029280582	0.21790685	0.76708692
33.066132	0.038934276	0.03366065	0.003112315	0.21106958	0.74062095
33.567134	0.049142325	0.036570338	0.0028636589	0.20729748	0.70047825
34.068136	0.067414564	0.043841101	0.002144344	0.20939548	0.63944385
34.569138	0.10466568	0.058502493	0.00096417147	0.22655005	0.53740663
35.07014	0.16776919	0.019884382	8.7845356e-05	0.26482185	0.38169129
35.571142	0.059637526	0.022563589	5.7249754e-05	0.14405425	0.48007223
36.072144	0.020276516	0.01737426	0.00020300321	0.050313996	0.38616795
36.573146	0.025825342	0.028936078	3.1962634e-05	0.077389195	0.29970723
37.074148	0.004229346	0.018727528	0.00012886052	0.10995474	0.76585964
37.57515	0.0088273062	0.0631378	0.00076504161	0.125826	0.79567508
38.076152	0.008418504	0.069717576	0.0020516992	0.1529131	0.75346388
38.577154	0.0016440535	0.050287744	0.002207763	0.19611282	0.69077667
39.078156	0.0019423941	0.026692249	0.00066991457	0.26404817	0.5695421
39.579158	0.002259021	0.0043842775	8.366871e-06	0.32614785	0.45190558
40.08016	0.01992061	0.0044819038	0.029694549	0.27166669	0.57883487
40.581162	0.0072817607	0.014542744	0.013203186	0.21195019	0.7104382
41.082164	0.011621502	0.014743265	0.0097081885	0.17479575	0.78272841
41.583166	0.02814729	0.0012881299	0.01310918	0.14904572	0.81497425
42.084168	0.058823728	0.02654133	0.021434871	0.13077097	0.80716911
42.58517	0.11514066	0.075120745	0.038010137	0.12209909	0.73359417
43.086172	0.20662961	0.13017841	0.049470542	0.10494665	0.52322568
43.587174	0.20802707	0.010155141	0.00081551772	0.039704412	0.35351009
44.088176	0.19907303	0.1615543	0.11455133	0.15767968	0.52528207
44.589178	0.11946127	0.12500598	0.07154896	0.094631955	0.72589717
45.09018	0.18691221	0.21352815	0.11719916	0.093845547	0.59950979
45.591182	0.14471936	0.18828043	0.0010387267	0.014688647	0.4364135
46.092184	0.18535328	0.23790611	0.21105579	0.16837574	0.50316296
46.593186	0.061775358	0.13145919	0.13629927	0.10122013	0.75239937
47.094188	0.067620966	0.1427178	0.15560088	0.13790397	0.7441222
47.59519	0.041942243	0.122168	0.13642656	0.13356161	0.78785706
48.096192	0.22887862	0.12513238	0.10806928	0.095170117	1.2831394
48.597194	0.15728358	0.060971049	0.046540247	0.021154057	1.1379961
49.098196	0.12725952	0.036282106	0.02376165	0.01194966	1.0689901
49.599198	0.10790382	0.022226233	0.011291798	0.032985912	1.0188856
50.1002	0.093599588	0.013290468	0.003777844	0.047572178	0.97738979
50.601202	0.082162876	0.0072362646	0.00088218002	0.057979226	0.9405001
51.102204	0.07247779	0.0029006202	0.0037361072	0.065362898	0.90612335
51.603206	0.063871027	0.00039821748	0.0053733177	0.070375089	0.8729155
52.104208	0.055879619	0.0030719352	0.0061491209	0.073393874	0.83983607
